(381.0, 1030.0)
(402.0, 1030.0)
(408.0, 1030.0)
(439.0, 1030.0)
(802.0, 1030.0)
(865.0, 1030.0)
(898.0, 1030.0)
(1058.0, 1030.0)
(853.0, 1031.0)
(1025.0, 1031.0)
(431.0, 1032.0)
(752.0, 1032.0)
(1017.0, 1032.0)
(1060.0, 1032.0)
(537.0, 1033.0)
(758.0, 1033.0)
(1024.0, 1033.0)
(1043.0, 1033.0)
(372.0, 1034.0)
(432.0, 1034.0)
(677.0, 1034.0)
(1180.0, 1034.0)
(1383.0, 1034.0)
(951.0, 1035.0)
(956.0, 1035.0)
(1041.0, 1035.0)
(1058.0, 1035.0)
(677.0, 1036.0)
(1092.0, 1036.0)
(101.0, 1037.0)
(750.0, 1037.0)
(859.0, 1037.0)
(675.0, 1038.0)
(904.0, 1038.0)
(926.0, 1038.0)
(1047.0, 1038.0)
(404.0, 1039.0)
(782.0, 1039.0)
(787.0, 1039.0)
(892.0, 1039.0)
(583.0, 1040.0)
(587.0, 1040.0)
(874.0, 1040.0)
(1013.0, 1040.0)
(35.0, 1041.0)
(585.0, 1041.0)
(856.0, 1041.0)
(661.0, 1042.0)
(850.0, 1042.0)
(858.0, 1042.0)
(880.0, 1042.0)
(932.0, 1042.0)
(1044.0, 1042.0)
(495.0, 1043.0)
(885.0, 1043.0)
(1018.0, 1043.0)
(1021.0, 1043.0)
(1048.0, 1043.0)
(917.0, 1044.0)
(946.0, 1044.0)
(599.0, 1045.0)
(783.0, 1045.0)
(791.0, 1045.0)
(878.0, 1045.0)
(1142.0, 1045.0)
(1192.0, 1045.0)
(46.0, 1046.0)
(851.0, 1046.0)
(1376.0, 1046.0)
(69.0, 1047.0)
(883.0, 1047.0)
(1035.0, 1047.0)
(1048.0, 1047.0)
(791.0, 1048.0)
(1020.0, 1048.0)
(53.0, 1049.0)
(259.0, 1049.0)
(476.0, 1049.0)
(395.0, 1050.0)
(458.0, 1050.0)
(1013.0, 1050.0)
(1032.0, 1050.0)
(1042.0, 1050.0)
(1201.0, 1050.0)
(1381.0, 1050.0)
(387.0, 1051.0)
(477.0, 1051.0)
(581.0, 1051.0)
(933.0, 1051.0)
(1176.0, 1051.0)
(1203.0, 1051.0)
(723.0, 1052.0)
(1034.0, 1052.0)
(1036.0, 1052.0)
(64.0, 1053.0)
(388.0, 1053.0)
(424.0, 1053.0)
(1017.0, 1053.0)
(945.0, 1054.0)
(1020.0, 1054.0)
(378.0, 1055.0)
(425.0, 1055.0)
(466.0, 1055.0)
(1196.0, 1055.0)
(375.0, 1056.0)
(594.0, 1056.0)
(606.0, 1056.0)
(733.0, 1056.0)
(759.0, 1056.0)
(1045.0, 1056.0)
(378.0, 1057.0)
(1051.0, 1057.0)
(1015.0, 1058.0)
(1025.0, 1058.0)
(1251.0, 1058.0)
(281.0, 1059.0)
(454.0, 1059.0)
(1209.0, 1060.0)
(368.0, 1061.0)
(894.0, 1061.0)
(1197.0, 1061.0)
(1268.0, 1061.0)
(443.0, 1062.0)
(490.0, 1062.0)
(1041.0, 1062.0)
(1079.0, 1062.0)
(360.0, 1063.0)
(874.0, 1063.0)
(1006.0, 1063.0)
(1205.0, 1063.0)
(1369.0, 1063.0)
(195.0, 1064.0)
(650.0, 1064.0)
(1001.0, 1064.0)
(1089.0, 1064.0)
(1253.0, 1064.0)
(309.0, 1065.0)
(756.0, 1065.0)
(944.0, 1065.0)
(1376.0, 1065.0)
(628.0, 1066.0)
(759.0, 1066.0)
(1045.0, 1066.0)
(100.0, 1067.0)
(194.0, 1067.0)
(908.0, 1067.0)
(1197.0, 1067.0)
(1200.0, 1067.0)
(1194.0, 1068.0)
(1215.0, 1068.0)
(1102.0, 1069.0)
(1266.0, 1069.0)
(1020.0, 1070.0)
(1172.0, 1070.0)
(1372.0, 1070.0)
(111.0, 1071.0)
(150.0, 1071.0)
(199.0, 1071.0)
(345.0, 1071.0)
(632.0, 1071.0)
(751.0, 1071.0)
(958.0, 1071.0)
(1010.0, 1071.0)
(1202.0, 1071.0)
(299.0, 1072.0)
(1036.0, 1072.0)
(1111.0, 1072.0)
(1192.0, 1072.0)
(1274.0, 1072.0)
(424.0, 1073.0)
(1195.0, 1073.0)
(1291.0, 1073.0)
(333.0, 1074.0)
(1028.0, 1074.0)
(1042.0, 1074.0)
(1086.0, 1074.0)
(645.0, 1075.0)
(937.0, 1075.0)
(1023.0, 1076.0)
(923.0, 1077.0)
(935.0, 1077.0)
(1033.0, 1077.0)
(1123.0, 1077.0)
(1286.0, 1077.0)
(1370.0, 1077.0)
(1099.0, 1078.0)
(1196.0, 1078.0)
(1206.0, 1078.0)
(180.0, 1079.0)
(753.0, 1079.0)
(1191.0, 1079.0)
(230.0, 1080.0)
(399.0, 1080.0)
(1022.0, 1080.0)
(931.0, 1081.0)
(941.0, 1081.0)
(1040.0, 1081.0)
(1107.0, 1081.0)
(540.0, 1082.0)
(590.0, 1082.0)
(1030.0, 1082.0)
(1032.0, 1082.0)
(1201.0, 1082.0)
(1368.0, 1082.0)
(177.0, 1083.0)
(400.0, 1083.0)
(1370.0, 1083.0)
(317.0, 1084.0)
(657.0, 1084.0)
(896.0, 1084.0)
(1006.0, 1084.0)
(1024.0, 1084.0)
(1039.0, 1084.0)
(1176.0, 1084.0)
(167.0, 1085.0)
(320.0, 1085.0)
(767.0, 1085.0)
(1173.0, 1085.0)
(388.0, 1086.0)
(952.0, 1086.0)
(657.0, 1087.0)
(1120.0, 1087.0)
(314.0, 1088.0)
(389.0, 1088.0)
(1173.0, 1088.0)
(317.0, 1089.0)
(655.0, 1089.0)
(1064.0, 1089.0)
(573.0, 1090.0)
(1001.0, 1090.0)
(1208.0, 1090.0)
(536.0, 1091.0)
(1229.0, 1092.0)
(314.0, 1093.0)
(378.0, 1093.0)
(1154.0, 1093.0)
(312.0, 1094.0)
(1011.0, 1094.0)
(1015.0, 1094.0)
(1221.0, 1094.0)
(1234.0, 1094.0)
(358.0, 1095.0)
(573.0, 1095.0)
(828.0, 1095.0)
(1064.0, 1095.0)
(1157.0, 1095.0)
(1719.0, 1095.0)
(166.0, 1096.0)
(311.0, 1096.0)
(317.0, 1096.0)
(1061.0, 1096.0)
(1230.0, 1096.0)
(1366.0, 1096.0)
(991.0, 1097.0)
(316.0, 1098.0)
(824.0, 1098.0)
(1360.0, 1098.0)
(239.0, 1099.0)
(997.0, 1099.0)
(1022.0, 1099.0)
(1169.0, 1099.0)
(824.0, 1100.0)
(834.0, 1100.0)
(1159.0, 1100.0)
(1232.0, 1100.0)
(358.0, 1101.0)
(821.0, 1102.0)
(1148.0, 1102.0)
(252.0, 1103.0)
(569.0, 1103.0)
(1021.0, 1103.0)
(1152.0, 1103.0)
(1181.0, 1103.0)
(381.0, 1104.0)
(1003.0, 1104.0)
(1364.0, 1104.0)
(1144.0, 1105.0)
(252.0, 1106.0)
(1156.0, 1106.0)
(1180.0, 1106.0)
(1012.0, 1107.0)
(1160.0, 1107.0)
(1353.0, 1107.0)
(823.0, 1108.0)
(1014.0, 1108.0)
(1364.0, 1108.0)
(862.0, 1109.0)
(1157.0, 1109.0)
(763.0, 1110.0)
(771.0, 1110.0)
(1147.0, 1110.0)
(267.0, 1111.0)
(392.0, 1111.0)
(766.0, 1111.0)
(1005.0, 1111.0)
(1177.0, 1111.0)
(1362.0, 1111.0)
(984.0, 1112.0)
(1181.0, 1112.0)
(377.0, 1113.0)
(395.0, 1113.0)
(1144.0, 1113.0)
(1149.0, 1113.0)
(1166.0, 1113.0)
(380.0, 1114.0)
(622.0, 1114.0)
(763.0, 1114.0)
(770.0, 1114.0)
(988.0, 1114.0)
(1183.0, 1114.0)
(1188.0, 1114.0)
(1167.0, 1115.0)
(1226.0, 1115.0)
(844.0, 1116.0)
(1356.0, 1116.0)
(390.0, 1117.0)
(863.0, 1117.0)
(1184.0, 1117.0)
(1061.0, 1118.0)
(1152.0, 1118.0)
(374.0, 1119.0)
(393.0, 1119.0)
(420.0, 1119.0)
(697.0, 1119.0)
(981.0, 1119.0)
(1233.0, 1119.0)
(378.0, 1121.0)
(654.0, 1121.0)
(985.0, 1121.0)
(1160.0, 1121.0)
(1183.0, 1121.0)
(1185.0, 1121.0)
(857.0, 1122.0)
(387.0, 1123.0)
(619.0, 1123.0)
(707.0, 1123.0)
(990.0, 1123.0)
(655.0, 1124.0)
(1008.0, 1124.0)
(1173.0, 1124.0)
(1246.0, 1124.0)
(392.0, 1125.0)
(630.0, 1125.0)
(632.0, 1125.0)
(435.0, 1126.0)
(1058.0, 1126.0)
(1349.0, 1126.0)
(1197.0, 1127.0)
(1254.0, 1127.0)
(651.0, 1128.0)
(656.0, 1128.0)
(1066.0, 1128.0)
(1181.0, 1128.0)
(1230.0, 1128.0)
(659.0, 1129.0)
(718.0, 1130.0)
(1021.0, 1130.0)
(722.0, 1131.0)
(656.0, 1132.0)
(728.0, 1132.0)
(1059.0, 1132.0)
(1266.0, 1132.0)
(662.0, 1133.0)
(1079.0, 1133.0)
(1243.0, 1133.0)
(1646.0, 1133.0)
(637.0, 1134.0)
(660.0, 1135.0)
(1139.0, 1135.0)
(264.0, 1136.0)
(1251.0, 1136.0)
(1352.0, 1136.0)
(637.0, 1137.0)
(667.0, 1137.0)
(1087.0, 1137.0)
(1199.0, 1138.0)
(635.0, 1139.0)
(1203.0, 1139.0)
(664.0, 1140.0)
(1351.0, 1140.0)
(1263.0, 1141.0)
(465.0, 1142.0)
(479.0, 1142.0)
(925.0, 1142.0)
(1099.0, 1142.0)
(1205.0, 1142.0)
(468.0, 1143.0)
(713.0, 1143.0)
(722.0, 1144.0)
(304.0, 1146.0)
(465.0, 1146.0)
(462.0, 1147.0)
(465.0, 1148.0)
(467.0, 1148.0)
(886.0, 1148.0)
(1101.0, 1148.0)
(859.0, 1149.0)
(889.0, 1149.0)
(462.0, 1150.0)
(459.0, 1151.0)
(464.0, 1152.0)
(642.0, 1152.0)
(1347.0, 1152.0)
(867.0, 1153.0)
(1190.0, 1153.0)
(466.0, 1154.0)
(493.0, 1154.0)
(636.0, 1154.0)
(458.0, 1155.0)
(872.0, 1155.0)
(879.0, 1155.0)
(492.0, 1157.0)
(638.0, 1157.0)
(1345.0, 1157.0)
(386.0, 1158.0)
(464.0, 1158.0)
(646.0, 1158.0)
(884.0, 1158.0)
(932.0, 1158.0)
(381.0, 1159.0)
(643.0, 1161.0)
(382.0, 1162.0)
(385.0, 1162.0)
(1329.0, 1162.0)
(652.0, 1163.0)
(864.0, 1163.0)
(801.0, 1164.0)
(869.0, 1164.0)
(655.0, 1165.0)
(852.0, 1165.0)
(872.0, 1165.0)
(967.0, 1165.0)
(541.0, 1166.0)
(649.0, 1167.0)
(1342.0, 1167.0)
(414.0, 1169.0)
(814.0, 1169.0)
(861.0, 1169.0)
(374.0, 1170.0)
(409.0, 1170.0)
(849.0, 1170.0)
(386.0, 1171.0)
(414.0, 1171.0)
(550.0, 1171.0)
(383.0, 1172.0)
(823.0, 1172.0)
(413.0, 1173.0)
(555.0, 1173.0)
(848.0, 1173.0)
(1341.0, 1173.0)
(386.0, 1174.0)
(410.0, 1174.0)
(798.0, 1174.0)
(860.0, 1174.0)
(984.0, 1174.0)
(414.0, 1175.0)
(385.0, 1176.0)
(411.0, 1176.0)
(859.0, 1176.0)
(874.0, 1176.0)
(965.0, 1176.0)
(992.0, 1176.0)
(1205.0, 1176.0)
(389.0, 1177.0)
(835.0, 1177.0)
(383.0, 1178.0)
(548.0, 1178.0)
(413.0, 1179.0)
(701.0, 1179.0)
(810.0, 1179.0)
(415.0, 1180.0)
(552.0, 1180.0)
(981.0, 1181.0)
(819.0, 1182.0)
(1054.0, 1183.0)
(1210.0, 1183.0)
(546.0, 1184.0)
(698.0, 1184.0)
(853.0, 1184.0)
(913.0, 1184.0)
(549.0, 1185.0)
(989.0, 1185.0)
(1200.0, 1185.0)
(418.0, 1186.0)
(703.0, 1186.0)
(976.0, 1186.0)
(1336.0, 1186.0)
(832.0, 1187.0)
(983.0, 1187.0)
(1204.0, 1187.0)
(1223.0, 1188.0)
(612.0, 1189.0)
(1064.0, 1189.0)
(989.0, 1191.0)
(1231.0, 1191.0)
(859.0, 1192.0)
(330.0, 1194.0)
(1002.0, 1194.0)
(1208.0, 1194.0)
(867.0, 1195.0)
(906.0, 1195.0)
(908.0, 1196.0)
(1244.0, 1196.0)
(461.0, 1197.0)
(1206.0, 1197.0)
(843.0, 1198.0)
(996.0, 1199.0)
(1222.0, 1199.0)
(329.0, 1200.0)
(849.0, 1200.0)
(851.0, 1201.0)
(992.0, 1201.0)
(997.0, 1202.0)
(1245.0, 1202.0)
(691.0, 1203.0)
(993.0, 1203.0)
(1220.0, 1203.0)
(696.0, 1205.0)
(591.0, 1207.0)
(457.0, 1208.0)
(466.0, 1208.0)
(473.0, 1208.0)
(1033.0, 1208.0)
(1325.0, 1208.0)
(840.0, 1209.0)
(845.0, 1210.0)
(897.0, 1211.0)
(1068.0, 1211.0)
(674.0, 1212.0)
(1027.0, 1212.0)
(474.0, 1213.0)
(1030.0, 1213.0)
(1140.0, 1215.0)
(1325.0, 1215.0)
(905.0, 1216.0)
(484.0, 1217.0)
(1139.0, 1217.0)
(482.0, 1218.0)
(712.0, 1219.0)
(487.0, 1220.0)
(1067.0, 1221.0)
(1155.0, 1222.0)
(527.0, 1223.0)
(1154.0, 1224.0)
(505.0, 1225.0)
(509.0, 1225.0)
(502.0, 1226.0)
(704.0, 1226.0)
(902.0, 1226.0)
(1315.0, 1226.0)
(504.0, 1227.0)
(514.0, 1228.0)
(709.0, 1228.0)
(520.0, 1229.0)
(776.0, 1229.0)
(516.0, 1230.0)
(681.0, 1230.0)
(1604.0, 1230.0)
(260.0, 1231.0)
(523.0, 1231.0)
(594.0, 1231.0)
(1319.0, 1231.0)
(596.0, 1232.0)
(682.0, 1232.0)
(706.0, 1232.0)
(1082.0, 1232.0)
(770.0, 1234.0)
(789.0, 1235.0)
(798.0, 1238.0)
(1173.0, 1239.0)
(1185.0, 1239.0)
(696.0, 1240.0)
(1132.0, 1240.0)
(1262.0, 1240.0)
(1177.0, 1241.0)
(1253.0, 1242.0)
(810.0, 1243.0)
(1136.0, 1246.0)
(1188.0, 1246.0)
(1138.0, 1248.0)
(812.0, 1249.0)
(1058.0, 1249.0)
(1143.0, 1249.0)
(669.0, 1250.0)
(260.0, 1251.0)
(1116.0, 1251.0)
(1128.0, 1251.0)
(1169.0, 1251.0)
(1201.0, 1251.0)
(884.0, 1252.0)
(1120.0, 1252.0)
(1250.0, 1252.0)
(573.0, 1253.0)
(1060.0, 1253.0)
(1137.0, 1253.0)
(1209.0, 1254.0)
(1227.0, 1255.0)
(1063.0, 1256.0)
(259.0, 1257.0)
(1138.0, 1258.0)
(934.0, 1259.0)
(1221.0, 1259.0)
(840.0, 1261.0)
(1064.0, 1261.0)
(718.0, 1262.0)
(1255.0, 1262.0)
(1008.0, 1263.0)
(1165.0, 1263.0)
(1310.0, 1263.0)
(254.0, 1264.0)
(970.0, 1264.0)
(1101.0, 1264.0)
(1109.0, 1264.0)
(1040.0, 1265.0)
(1268.0, 1265.0)
(606.0, 1266.0)
(1109.0, 1267.0)
(1114.0, 1267.0)
(1011.0, 1268.0)
(1254.0, 1268.0)
(1142.0, 1269.0)
(1269.0, 1269.0)
(713.0, 1271.0)
(1108.0, 1271.0)
(1140.0, 1271.0)
(1115.0, 1272.0)
(1167.0, 1272.0)
(1243.0, 1272.0)
(1113.0, 1273.0)
(1668.0, 1273.0)
(966.0, 1274.0)
(1140.0, 1275.0)
(1242.0, 1275.0)
(1250.0, 1275.0)
(1143.0, 1276.0)
(1159.0, 1276.0)
(1240.0, 1279.0)
(1266.0, 1279.0)
(1295.0, 1279.0)
(1093.0, 1280.0)
(1157.0, 1280.0)
(1155.0, 1281.0)
(1246.0, 1281.0)
(710.0, 1282.0)
(716.0, 1282.0)
(791.0, 1282.0)
(1304.0, 1282.0)
(1083.0, 1284.0)
(1155.0, 1284.0)
(687.0, 1285.0)
(1589.0, 1285.0)
(559.0, 1287.0)
(711.0, 1287.0)
(1268.0, 1287.0)
(1292.0, 1287.0)
(1104.0, 1288.0)
(1280.0, 1288.0)
(1822.0, 1288.0)
(699.0, 1289.0)
(706.0, 1289.0)
(795.0, 1289.0)
(1107.0, 1289.0)
(1154.0, 1289.0)
(783.0, 1290.0)
(1285.0, 1290.0)
(1300.0, 1290.0)
(690.0, 1291.0)
(769.0, 1291.0)
(1152.0, 1291.0)
(1287.0, 1292.0)
(793.0, 1293.0)
(807.0, 1293.0)
(1105.0, 1294.0)
(1112.0, 1294.0)
(1116.0, 1294.0)
(739.0, 1295.0)
(758.0, 1295.0)
(826.0, 1295.0)
(830.0, 1295.0)
(1134.0, 1295.0)
(1152.0, 1295.0)
(805.0, 1297.0)
(1133.0, 1297.0)
(738.0, 1298.0)
(766.0, 1298.0)
(822.0, 1298.0)
(1153.0, 1298.0)
(826.0, 1299.0)
(938.0, 1299.0)
(946.0, 1300.0)
(1102.0, 1300.0)
(1281.0, 1300.0)
(741.0, 1301.0)
(1263.0, 1301.0)
(1285.0, 1301.0)
(1152.0, 1302.0)
(1167.0, 1302.0)
(728.0, 1303.0)
(1149.0, 1303.0)
(1293.0, 1303.0)
(827.0, 1304.0)
(1129.0, 1304.0)
(1280.0, 1304.0)
(1024.0, 1305.0)
(1126.0, 1305.0)
(1148.0, 1305.0)
(1028.0, 1306.0)
(1181.0, 1307.0)
(740.0, 1308.0)
(1148.0, 1308.0)
(1190.0, 1309.0)
(1136.0, 1310.0)
(1089.0, 1311.0)
(1147.0, 1311.0)
(1164.0, 1311.0)
(738.0, 1312.0)
(1145.0, 1313.0)
(1201.0, 1314.0)
(1142.0, 1315.0)
(1111.0, 1317.0)
(1177.0, 1317.0)
(1102.0, 1319.0)
(1185.0, 1320.0)
(1284.0, 1321.0)
(1269.0, 1322.0)
(1288.0, 1322.0)
(783.0, 1323.0)
(1029.0, 1323.0)
(1198.0, 1324.0)
(1100.0, 1325.0)
(798.0, 1326.0)
(781.0, 1327.0)
(1123.0, 1328.0)
(793.0, 1329.0)
(1107.0, 1330.0)
(1274.0, 1330.0)
(1280.0, 1330.0)
(797.0, 1332.0)
(1124.0, 1332.0)
(1135.0, 1332.0)
(1265.0, 1332.0)
(1284.0, 1332.0)
(1031.0, 1333.0)
(1088.0, 1334.0)
(1138.0, 1334.0)
(1113.0, 1335.0)
(1274.0, 1336.0)
(1136.0, 1337.0)
(1113.0, 1338.0)
(1254.0, 1340.0)
(808.0, 1341.0)
(1261.0, 1341.0)
(811.0, 1342.0)
(1258.0, 1345.0)
(1270.0, 1345.0)
(848.0, 1346.0)
(1273.0, 1346.0)
(828.0, 1347.0)
(888.0, 1348.0)
(867.0, 1349.0)
(839.0, 1350.0)
(1098.0, 1350.0)
(836.0, 1351.0)
(860.0, 1351.0)
(866.0, 1353.0)
(1102.0, 1353.0)
(1106.0, 1353.0)
(855.0, 1356.0)
(1254.0, 1356.0)
(867.0, 1358.0)
(869.0, 1360.0)
(879.0, 1360.0)
(1256.0, 1362.0)
(1274.0, 1362.0)
(727.0, 1363.0)
(1144.0, 1367.0)
(1249.0, 1368.0)
(896.0, 1369.0)
(1137.0, 1371.0)
(1157.0, 1372.0)
(905.0, 1373.0)
(1269.0, 1373.0)
(1165.0, 1375.0)
(909.0, 1377.0)
(939.0, 1377.0)
(1131.0, 1379.0)
(1178.0, 1380.0)
(918.0, 1381.0)
(924.0, 1382.0)
(1144.0, 1384.0)
(975.0, 1385.0)
(1265.0, 1385.0)
(965.0, 1386.0)
(1180.0, 1386.0)
(936.0, 1387.0)
(970.0, 1387.0)
(1130.0, 1387.0)
(1150.0, 1388.0)
(1233.0, 1388.0)
(951.0, 1389.0)
(962.0, 1389.0)
(1139.0, 1389.0)
(969.0, 1390.0)
(986.0, 1391.0)
(995.0, 1391.0)
(1149.0, 1391.0)
(967.0, 1392.0)
(959.0, 1393.0)
(964.0, 1393.0)
(1075.0, 1395.0)
(1162.0, 1395.0)
(1211.0, 1395.0)
(1256.0, 1396.0)
(976.0, 1397.0)
(1218.0, 1398.0)
(1214.0, 1399.0)
(1225.0, 1399.0)
(977.0, 1401.0)
(1020.0, 1402.0)
(1064.0, 1402.0)
(1208.0, 1402.0)
(981.0, 1403.0)
(987.0, 1403.0)
(1027.0, 1404.0)
(1216.0, 1404.0)
(1014.0, 1405.0)
(1224.0, 1405.0)
(991.0, 1406.0)
(996.0, 1409.0)
(1012.0, 1410.0)
(1003.0, 1412.0)
(1040.0, 1414.0)
(1015.0, 1416.0)
(1034.0, 1419.0)
(1075.0, 1419.0)
(1050.0, 1421.0)
(1084.0, 1423.0)
(1089.0, 1424.0)
(1085.0, 1426.0)
(1047.0, 1428.0)
(1098.0, 1428.0)
